name,lat,long,url,rating,comment,id_open_close_main,id_customer_main,id_option_main,id_review_main,zone,distance_rangsit,distance_khlong_rangsit,distance_lak_hok,distance_rmutt,distance_nbu,distance_bu,distance_tu,distance_rsu,weighted_rating,amazon,,
Hotto Bun ธรรมศาสตร์,14.0692159,100.6010352,"https://www.google.com/maps/place/Hotto+Bun+%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C/@14.068561,100.6037084,18z/data=!4m11!1m3!2m2!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LiY4Lij4Lij4Lih4Lio4Liy4Liq4LiV4Lij4LmMIOC4qOC4ueC4meC4ouC5jOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYg!6e5!3m6!1s0x30e27fe9620d542d:0x36540e832139197d!8m2!3d14.0692159!4d100.6010352!15sCnHguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKLguJjguKPguKPguKHguKjguLLguKrguJXguKPguYwg4Lio4Li54LiZ4Lii4LmM4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iFp1InPguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKIg4LiY4Lij4Lij4Lih4Lio4Liy4Liq4LiV4Lij4LmMIOC4qOC4ueC4meC4ouC5jCDguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIkgEKcmVzdGF1cmFudKoBsQEQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG0ilgkW4TIe0wkTlffC5QhTRT23wqFI2HNB9CTJ3EAIic-C4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguJjguKPguKPguKHguKjguLLguKrguJXguKPguYwg4Lio4Li54LiZ4Lii4LmMIOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYjgAQA!16s%2Fg%2F11b7hds8h3?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",4.4,192,oc_182,ci_182,option_182,review_182,krongone,8.786287133,9.794193944,11.52443374,10.74076655,10.99400211,3.53806435,0.600800425,11.53310848,4.415209125,0,,
สตาร์บัคส์ (โรงพยาบาลธรรมศาสตร์เฉลิมพระเกียรติ),14.0742935,100.6165165,"https://www.google.com/maps/place/%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%9A%E0%B8%B1%E0%B8%84%E0%B8%AA%E0%B9%8C+(%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%9E%E0%B8%A2%E0%B8%B2%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C%E0%B9%80%E0%B8%89%E0%B8%A5%E0%B8%B4%E0%B8%A1%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%81%E0%B8%B5%E0%B8%A2%E0%B8%A3%E0%B8%95%E0%B8%B4)/@14.068561,100.6037084,18z/data=!4m11!1m3!2m2!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LiY4Lij4Lij4Lih4Lio4Liy4Liq4LiV4Lij4LmMIOC4qOC4ueC4meC4ouC5jOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYg!6e5!3m6!1s0x30e27f6f742ac8bf:0xcb1bacd6ac1240ca!8m2!3d14.0742935!4d100.6165165!15sCnHguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKLguJjguKPguKPguKHguKjguLLguKrguJXguKPguYwg4Lio4Li54LiZ4Lii4LmM4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iFp1InPguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKIg4LiY4Lij4Lij4Lih4Lio4Liy4Liq4LiV4Lij4LmMIOC4qOC4ueC4meC4ouC5jCDguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3CqAbEBEAEqEyIP4LiE4Liy4LmA4Lif4LmIKDUyHxABIhtIpYJFuEyHtMJE5X3wuUIU0U9t8KhSNhzQfQkydxACInPguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKIg4LiY4Lij4Lij4Lih4Lio4Liy4Liq4LiV4Lij4LmMIOC4qOC4ueC4meC4ouC5jCDguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11h20gqcdm?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",4.5,170,oc_183,ci_183,option_183,review_183,krongone,9.611841681,10.5386067,12.32784343,11.22275598,10.37711718,3.88851096,1.195511005,12.4703845,4.501882129,0,,
สตาร์บัคส์,14.0713954,100.6022491,"https://www.google.com/maps/place/%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%9A%E0%B8%B1%E0%B8%84%E0%B8%AA%E0%B9%8C/@14.068561,100.6037084,18z/data=!4m11!1m3!2m2!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LiY4Lij4Lij4Lih4Lio4Liy4Liq4LiV4Lij4LmMIOC4qOC4ueC4meC4ouC5jOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYg!6e5!3m6!1s0x30de11417d8e487d:0x845d94b6f445589d!8m2!3d14.0713954!4d100.6022491!15sCnHguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKLguJjguKPguKPguKHguKjguLLguKrguJXguKPguYwg4Lio4Li54LiZ4Lii4LmM4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iFp1InPguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKIg4LiY4Lij4Lij4Lih4Lio4Liy4Liq4LiV4Lij4LmMIOC4qOC4ueC4meC4ouC5jCDguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3CqAbEBEAEqEyIP4LiE4Liy4LmA4Lif4LmIKDUyHxABIhtIpYJFuEyHtMJE5X3wuUIU0U9t8KhSNhzQfQkydxACInPguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKIg4LiY4Lij4Lij4Lih4Lio4Liy4Liq4LiV4Lij4LmMIOC4qOC4ueC4meC4ouC5jCDguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11bztzwbs2?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",4.5,297,oc_184,ci_184,option_184,review_184,krongone,9.038421138,10.04109373,11.77701798,10.96571604,11.08258836,3.723267687,0.377444083,11.79453597,4.501151149,0,,
U TREE NEE,14.0690485,100.6054645,"https://www.google.com/maps/place/U+TREE+NEE/@14.068561,100.6037084,18z/data=!4m11!1m3!2m2!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LiY4Lij4Lij4Lih4Lio4Liy4Liq4LiV4Lij4LmMIOC4qOC4ueC4meC4ouC5jOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYg!6e5!3m6!1s0x30e27f5ffaab9713:0x4d06f1a7a6658bdb!8m2!3d14.0690485!4d100.6054645!15sCnHguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKLguJjguKPguKPguKHguKjguLLguKrguJXguKPguYwg4Lio4Li54LiZ4Lii4LmM4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iFp1InPguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKIg4LiY4Lij4Lij4Lih4Lio4Liy4Liq4LiV4Lij4LmMIOC4qOC4ueC4meC4ouC5jCDguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIkgEEY2FmZaoBsQEQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG0ilgkW4TIe0wkTlffC5QhTRT23wqFI2HNB9CTJ3EAIic-C4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguJjguKPguKPguKHguKjguLLguKrguJXguKPguYwg4Lio4Li54LiZ4Lii4LmMIOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYjgAQA!16s%2Fg%2F11j2gz54q4?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",5,1,oc_185,ci_185,option_185,review_185,krongone,8.816290727,9.801473629,11.55403694,10.67209499,10.6566421,3.378164081,0.358617709,11.60577812,4.528271802,0,,
S&P ม.ธรรมศาสตร์รังสิต,14.073148,100.6013627,"https://www.google.com/maps/place/S%26P+%E0%B8%A1.%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@14.068561,100.6037084,18z/data=!4m11!1m3!2m2!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LiY4Lij4Lij4Lih4Lio4Liy4Liq4LiV4Lij4LmMIOC4qOC4ueC4meC4ouC5jOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYg!6e5!3m6!1s0x30e27feb6d1e049d:0x1fb51b745f2d519f!8m2!3d14.073148!4d100.6013627!15sCnHguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKLguJjguKPguKPguKHguKjguLLguKrguJXguKPguYwg4Lio4Li54LiZ4Lii4LmM4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iFp1InPguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKIg4LiY4Lij4Lij4Lih4Lio4Liy4Liq4LiV4Lij4LmMIOC4qOC4ueC4meC4ouC5jCDguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIkgEKcmVzdGF1cmFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOdGMweEVlRVpCRUFFqgGxARABKhMiD-C4hOC4suC5gOC4n-C5iCg1Mh8QASIbSKWCRbhMh7TCROV98LlCFNFPbfCoUjYc0H0JMncQAiJz4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4LiiIOC4mOC4o-C4o-C4oeC4qOC4suC4quC4leC4o-C5jCDguKjguLnguJnguKLguYwg4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iOABAPoBBAgAECg!16s%2Fg%2F11c4vlzfz1?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",4.1,67,oc_186,ci_186,option_186,review_186,krongone,9.224934317,10.23230585,11.96308845,11.17034469,11.29135263,3.938161418,0.47056443,11.97003566,4.227592019,0,,
โดเม่ คาเฟ่ Dome' Cafe,14.074725,100.5970701,"https://www.google.com/maps/place/%E0%B9%82%E0%B8%94%E0%B9%80%E0%B8%A1%E0%B9%88+%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88+Dome'+Cafe/@14.068561,100.6037084,18z/data=!4m11!1m3!2m2!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LiY4Lij4Lij4Lih4Lio4Liy4Liq4LiV4Lij4LmMIOC4qOC4ueC4meC4ouC5jOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYg!6e5!3m6!1s0x30e27fc002275d39:0xf9a5714628303870!8m2!3d14.074725!4d100.5970701!15sCnHguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKLguJjguKPguKPguKHguKjguLLguKrguJXguKPguYwg4Lio4Li54LiZ4Lii4LmM4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iFp1InPguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKIg4LiY4Lij4Lij4Lih4Lio4Liy4Liq4LiV4Lij4LmMIOC4qOC4ueC4meC4ouC5jCDguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIkgEEY2FmZaoBsQEQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG0ilgkW4TIe0wkTlffC5QhTRT23wqFI2HNB9CTJ3EAIic-C4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguJjguKPguKPguKHguKjguLLguKrguJXguKPguYwg4Lio4Li54LiZ4Lii4LmMIOC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYjgAQA!16s%2Fg%2F12qh15ds2?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",4.4,11,oc_188,ci_188,option_188,review_188,krongone,9.377192584,10.40333856,12.11012502,11.40794126,11.73320117,4.267015703,0.96282595,12.07540271,4.48235185,0,,
Time-Out Café and Restaurant,14.0806333,100.6112442,"https://www.google.com/maps/place/Time-Out+Caf%C3%A9+and+Restaurant/@14.0806333,100.6038445,16z/data=!4m10!1m2!2m1!1zQUlUIOC4hOC4suC5gOC4n-C5iA!3m6!1s0x30e27f8e87106345:0x6791ac9b60a2fe90!8m2!3d14.0806333!4d100.6112442!15sChNBSVQg4LiE4Liy4LmA4Lif4LmIWhUiE2FpdCDguITguLLguYDguJ_guYiSAQRjYWZlqgFbCgkvbS8wMm53amcQASoTIg_guITguLLguYDguJ_guYgoNTIeEAEiGr94hKY8R-j7IKaFksxqGhrH4c65olGM9i_eMhcQAiITYWl0IOC4hOC4suC5gOC4n-C5iOABAA!16s%2Fg%2F11c808_klq?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",4.6,54,oc_189,ci_189,option_189,review_189,krongone,10.1839513,11.14675973,12.91659226,11.92637195,11.28057209,4.575668538,1.109729919,13.00066719,4.568766974,0,,
"Tan90: Tea, Coffee and snacks",14.0799052,100.6135468,"https://www.google.com/maps/place/Tan90:+Tea,+Coffee+and+snacks/@14.0806333,100.6038445,16z/data=!4m10!1m2!2m1!1zQUlUIOC4hOC4suC5gOC4n-C5iA!3m6!1s0x30e27f27363aed81:0x4948f4abd0f20a10!8m2!3d14.0799052!4d100.6135468!15sChNBSVQg4LiE4Liy4LmA4Lif4LmIWhUiE2FpdCDguITguLLguYDguJ_guYiSAQRjYWZlqgFbCgkvbS8wMm53amcQASoTIg_guITguLLguYDguJ_guYgoNTIeEAEiGr94hKY8R-j7IKaFksxqGhrH4c65olGM9i_eMhcQAiITYWl0IOC4hOC4suC5gOC4n-C5iOABAA!16s%2Fg%2F11x1krpsd5?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",5,5,oc_191,ci_191,option_191,review_191,krongone,10.15032869,11.10043358,12.87814978,11.84255019,11.07289738,4.49241198,1.204111375,12.98314934,4.582183596,0,,
Atcafe RSU เมืองเอก,13.9762062,100.5968959,"https://www.google.com/maps/place/Atcafe+RSU+%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%AD%E0%B8%81/@13.9762062,100.5873687,16z/data=!4m10!1m2!2m1!1zQUlUIOC4hOC4suC5gOC4n-C5iA!3m6!1s0x30e2810d0dff85fd:0x12cb9220f9ce956d!8m2!3d13.9762062!4d100.5968959!15sChNBSVQg4LiE4Liy4LmA4Lif4LmIWhUiE2FpdCDguITguLLguYDguJ_guYiSAQRjYWZlqgFbCgkvbS8wMm53amcQASoTIg_guITguLLguYDguJ_guYgoNTIeEAEiGr94hKY8R-j7IKaFksxqGhrH4c65olGM9i_eMhcQAiITYWl0IOC4hOC4suC5gOC4n-C5iOABAA!16s%2Fg%2F11fjxgd8xf?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",4.4,119,oc_194,ci_194,option_194,review_194,rakhok,1.594015924,0.573758676,1.240398526,1.836478885,8.363362453,7.244998908,10.72325927,1.829164608,4.422660576,0,,
Café Amazon โบตานีคลองหลวง,14.0652566,100.6438459,"https://www.google.com/maps/place/Caf%C3%A9+Amazon+%E0%B9%82%E0%B8%9A%E0%B8%95%E0%B8%B2%E0%B8%99%E0%B8%B5%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B8%87%E0%B8%AB%E0%B8%A5%E0%B8%A7%E0%B8%87/@14.0652566,100.6343187,16z/data=!4m10!1m2!2m1!1z4LmB4Lih4LmH4LiE4LmC4LiE4LijIOC4quC4suC4guC4suC4hOC4peC4reC4h-C4q-C4peC4p-C4hyDguITguLLguYDguJ_guYg!3m6!1s0x311d8133f30bc13b:0xa86c4c30f29f292f!8m2!3d14.0652566!4d100.6438459!15sCkrguYHguKHguYfguITguYLguITguKMg4Liq4Liy4LiC4Liy4LiE4Lil4Lit4LiH4Lir4Lil4Lin4LiHIOC4hOC4suC5gOC4n-C5iCIDiAEBWk0iS-C5geC4oeC5h-C4hOC5guC4hOC4oyDguKrguLLguILguLIg4LiE4Lil4Lit4LiH4Lir4Lil4Lin4LiHIOC4hOC4suC5gOC4n-C5iJIBBGNhZmWqAaQBCg0vZy8xMWJjNnJoc2o5CgovbS8wdmIzcWhsEAEqEyIP4LiE4Liy4LmA4Lif4LmIKDUyHxABIhtGu0qddNZCHQQ9JlsFGHqduAI0-IPvboHoRRIyTxACIkvguYHguKHguYfguITguYLguITguKMg4Liq4Liy4LiC4LiyIOC4hOC4peC4reC4h-C4q-C4peC4p-C4hyDguITguLLguYDguJ_guYjgAQA!16s%2Fg%2F11ff1xd8xz?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",4,33,oc_198,ci_198,option_198,review_198,krongone,9.851626207,10.5603732,12.3592018,10.72000917,8.089097222,4.40657618,4.195020065,12.75392846,4.244070252,1,,
สตาบัคส์ คอฟฟี่ สาขามหาวิทยาลัยกรุงเทพ,14.040509,100.6157514,"https://www.google.com/maps/place/%E0%B8%AA%E0%B8%95%E0%B8%B2%E0%B8%9A%E0%B8%B1%E0%B8%84%E0%B8%AA%E0%B9%8C+%E0%B8%84%E0%B8%AD%E0%B8%9F%E0%B8%9F%E0%B8%B5%E0%B9%88+%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%A7%E0%B8%B4%E0%B8%97%E0%B8%A2%E0%B8%B2%E0%B8%A5%E0%B8%B1%E0%B8%A2%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E/@14.040611,100.6144678,17z/data=!4m11!1m3!2m2!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LiB4Lij4Li44LiH4LmA4LiX4LieIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281ce8c61b417:0xe1ed81e74e0eaf31!8m2!3d14.040509!4d100.6157514!15sCkbguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKLguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIWkkiR-C4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3CqAZABCgkvbS8wYjczMWgQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG5gcesA5gMDgJ8vATZTaAD6_4QsyP1CV47hByTJLEAIiR-C4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11h8ld8mlb?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",4.4,62,oc_200,ci_200,option_200,review_200,krongone,6.004245243,6.860155593,8.667010704,7.465262381,7.658594414,0.338223521,3.696506334,8.910777163,4.436700281,0,,
COFFEE TEEN,14.0401516,100.6062575,"https://www.google.com/maps/place/COFFEE+TEEN/@14.040611,100.6144678,17z/data=!4m11!1m3!2m2!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LiB4Lij4Li44LiH4LmA4LiX4LieIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e2819e971a80f1:0x2a70ff2c09b03582!8m2!3d14.0401516!4d100.6062575!15sCkbguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKLguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIWkkiR-C4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3CqAZABCgkvbS8wYjczMWgQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG5gcesA5gMDgJ8vATZTaAD6_4QsyP1CV47hByTJLEAIiR-C4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11lqfmbrvp?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",4.8,4,oc_201,ci_201,option_201,review_201,krongone,5.662630591,6.61352518,8.388371564,7.465081306,8.460767915,0.708245046,3.572003909,8.516404463,4.546365466,0,,
LUCKYDAY COFFEE HUB,14.0412533,100.6159479,"https://www.google.com/maps/place/LUCKYDAY+COFFEE+HUB/@14.040611,100.6144678,17z/data=!4m11!1m3!2m2!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LiB4Lij4Li44LiH4LmA4LiX4LieIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e2810fc661caa7:0xc0b44fd56a1f6e5b!8m2!3d14.0412533!4d100.6159479!15sCkbguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKLguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIWkkiR-C4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3CqAZABCgkvbS8wYjczMWgQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG5gcesA5gMDgJ8vATZTaAD6_4QsyP1CV47hByTJLEAIiR-C4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11w37g0kwk?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",5,4,oc_204,ci_204,option_204,review_204,krongone,6.088945596,6.945559237,8.752365504,7.548648694,7.694056633,0.391934246,3.62397026,8.995140949,4.569894878,0,,
88 Coffee & Restaurant,14.03087,100.615387,"https://www.google.com/maps/place/88+Coffee+%26+Restaurant/@14.040611,100.6144678,17z/data=!4m11!1m3!2m2!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LiB4Lij4Li44LiH4LmA4LiX4LieIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e2810697c53c61:0xc7e03c34e5b435a5!8m2!3d14.03087!4d100.615387!15sCkbguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKLguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIWkkiR-C4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIkgEEY2FmZaoBkAEKCS9tLzBiNzMxaBABKhMiD-C4hOC4suC5gOC4n-C5iCg1Mh8QASIbmBx6wDmAwOAny8BNlNoAPr_hCzI_UJXjuEHJMksQAiJH4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4LiiIOC4geC4o-C4uOC4h-C5gOC4l-C4niDguITguLLguYDguJ_guYjgAQA!16s%2Fg%2F11g08vzl77?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",4.1,35,oc_205,ci_205,option_205,review_205,krongone,5.008558382,5.824199298,7.634669043,6.39275924,7.073379191,1.000823058,4.722198348,7.921758868,4.290406552,0,,
MIKKA COFFEE ROASTERS สาขา HEYDAY ม.กรุงเทพ,14.0407666,100.608027,"https://www.google.com/maps/place/MIKKA+COFFEE+ROASTERS+%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2+HEYDAY+%E0%B8%A1.%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E/@14.040611,100.6144678,17z/data=!4m11!1m3!2m2!1z4Lih4Lir4Liy4Lin4Li04LiX4Lii4Liy4Lil4Lix4Lii4LiB4Lij4Li44LiH4LmA4LiX4LieIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e28100353a6d7d:0x2c62258afda8c250!8m2!3d14.0407666!4d100.608027!15sCkbguKHguKvguLLguKfguLTguJfguKLguLLguKXguLHguKLguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIWkkiR-C4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmIkgELY29mZmVlX3Nob3CqAZABCgkvbS8wYjczMWgQASoTIg_guITguLLguYDguJ_guYgoNTIfEAEiG5gcesA5gMDgJ8vATZTaAD6_4QsyP1CV47hByTJLEAIiR-C4oeC4q-C4suC4p-C4tOC4l-C4ouC4suC4peC4seC4oiDguIHguKPguLjguIfguYDguJfguJ4g4LiE4Liy4LmA4Lif4LmI4AEA!16s%2Fg%2F11x12bh47x?entry=ttu&g_ep=EgoyMDI1MDUwNy4wIKXMDSoASAFQAw%3D%3D",5,1,oc_206,ci_206,option_206,review_206,krongone,5.773035671,6.708438551,8.491325831,7.515211064,8.342523489,0.532409172,3.512503561,8.639864096,4.528271802,0,,
