name,lat,long,url,rating,comment,sal1,sal2,id_open_close_main,id_customer_main,id_option_main,id_review_main,zone,distance_rangsit,distance_khlong_rangsit,distance_lak_hok,weighted_rating,distance_tu,distance_bu,distance_rsu,distance_rmutt,distance_nbu
Coffee Journey คอฟฟี่ เจนี่ (ปั้ม บางจาก สาขานวนคร รังสิต ปทุมธานี),14.1070645,100.6180515,"https://www.google.com/maps/place/Coffee+Journey+%E0%B8%84%E0%B8%AD%E0%B8%9F%E0%B8%9F%E0%B8%B5%E0%B9%88+%E0%B9%80%E0%B8%88%E0%B8%99%E0%B8%B5%E0%B9%88+(%E0%B8%9B%E0%B8%B1%E0%B9%89%E0%B8%A1+%E0%B8%9A%E0%B8%B2%E0%B8%87%E0%B8%88%E0%B8%B2%E0%B8%81+%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%99%E0%B8%A7%E0%B8%99%E0%B8%84%E0%B8%A3+%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95+%E0%B8%9B%E0%B8%97%E0%B8%B8%E0%B8%A1%E0%B8%98%E0%B8%B2%E0%B8%99%E0%B8%B5)/@14.1070645,100.5799427,14z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiH4LiE4Liy4LmA4Lif4LmI!6e5!3m6!1s0x30e27ffccb9cd9ab:0xa4b89e8c72d028da!8m2!3d14.1070645!4d100.6180515!15sCirguITguKXguK3guIfguKvguJnguLbguYjguIfguITguLLguYDguJ_guYhaLiIs4LiE4Lil4Lit4LiHIOC4q-C4meC4tuC5iOC4hyDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11tjnrws6t?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.7,11,,,oc_100,ci_100,option_100,review_100,krongone,13.20731967,14.15909445,15.93655895,4.586835328,4.200770877,7.532471745,16.02935277,14.92140318,13.42570732
haus cafe (คลองสอง ซอยบงกช69),14.022224,100.6528241,"https://www.google.com/maps/place/haus+cafe+(%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B8%87%E0%B8%AA%E0%B8%AD%E0%B8%87+%E0%B8%8B%E0%B8%AD%E0%B8%A2%E0%B8%9A%E0%B8%87%E0%B8%81%E0%B8%8A69)/@14.022224,100.6147153,14z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiH4LiE4Liy4LmA4Lif4LmI!6e5!3m6!1s0x311d7f3a36e8f657:0xe3df19149f979016!8m2!3d14.022224!4d100.6528241!15sCirguITguKXguK3guIfguKvguJnguLbguYjguIfguITguLLguYDguJ_guYhaLiIs4LiE4Lil4Lit4LiHIOC4q-C4meC4tuC5iOC4hyDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11t473hfrk?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.9,11,฿100-200 ต่อคน,9,oc_102,ci_102,option_102,review_102,krongone,7.174461908,7.442956331,9.033620512,4.640493865,7.726598338,4.727490062,9.731478981,7.042493587,3.3457737
เด็กชา คลองหนึ่ง,14.0963908,100.620292,"https://www.google.com/maps/place/%E0%B9%80%E0%B8%94%E0%B9%87%E0%B8%81%E0%B8%8A%E0%B8%B2+%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B8%87%E0%B8%AB%E0%B8%99%E0%B8%B6%E0%B9%88%E0%B8%87/@14.0963908,100.5821832,14z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiH4LiE4Liy4LmA4Lif4LmI!6e5!3m6!1s0x311d81d940bbf8af:0xe6d454ec9766a16d!8m2!3d14.0963908!4d100.620292!15sCirguITguKXguK3guIfguKvguJnguLbguYjguIfguITguLLguYDguJ_guYhaLiIs4LiE4Lil4Lit4LiHIOC4q-C4meC4tuC5iOC4hyDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11rg9m5566?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",5,2,,,oc_103,ci_103,option_103,review_103,krongone,12.09611864,13.02869534,14.81610273,4.573757764,3.269937746,6.375759649,14.9425047,13.7499976,12.25160781
Le Père Pet World Rangsit,14.008914,100.6021322,"https://www.google.com/maps/place/Le+P%C3%A8re%E2%80%8B+Pet%E2%80%8B+World%E2%80%8B+Rangsit/@14.008914,100.5640234,14z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiH4LiE4Liy4LmA4Lif4LmI!6e5!3m6!1s0x311d81fff1b4da23:0x5be120b2e6d6a4b!8m2!3d14.008914!4d100.6021322!15sCirguITguKXguK3guIfguKvguJnguLbguYjguIfguITguLLguYDguJ_guYhaLiIs4LiE4Lil4Lit4LiHIOC4q-C4meC4tuC5iOC4hyDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11tck62mmg?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",5,16,฿100-200 ต่อคน,5,oc_104,ci_104,option_104,review_104,krongone,2.197111964,3.111681144,4.894242029,4.703483662,7.03759761,3.591765658,5.102814848,4.12425424,7.51196351
Café Amazon สาขา อาคารศูนย์การเรียนรู้ ม.ธรรมศาสตร์ ศูนย์รังสิต (SC1259),14.0717246,100.6032487,"https://www.google.com/maps/place/Caf%C3%A9+Amazon+%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2+%E0%B8%AD%E0%B8%B2%E0%B8%84%E0%B8%B2%E0%B8%A3%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B8%81%E0%B8%B2%E0%B8%A3%E0%B9%80%E0%B8%A3%E0%B8%B5%E0%B8%A2%E0%B8%99%E0%B8%A3%E0%B8%B9%E0%B9%89+%E0%B8%A1.%E0%B8%98%E0%B8%A3%E0%B8%A3%E0%B8%A1%E0%B8%A8%E0%B8%B2%E0%B8%AA%E0%B8%95%E0%B8%A3%E0%B9%8C+%E0%B8%A8%E0%B8%B9%E0%B8%99%E0%B8%A2%E0%B9%8C%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95+(SC1259)/@14.0717246,100.5651399,14z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiH4LiE4Liy4LmA4Lif4LmI!6e5!3m6!1s0x30e27fec7c44ad6f:0x24d02654384977d!8m2!3d14.0717246!4d100.6032487!15sCirguITguKXguK3guIfguKvguJnguLbguYjguIfguITguLLguYDguJ_guYhaLiIs4LiE4Lil4Lit4LiHIOC4q-C4meC4tuC5iOC4hyDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11dxm5gw7n?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.2,49,฿1-100 ต่อคน,8,oc_105,ci_105,option_105,review_105,krongone,9.084859381,10.08276143,11.82358636,4.331142385,0.056653139,3.726377069,11.84953808,11.01432925,10.99283138
Term Waan Cafe & Bistro Klong2,14.0268557,100.6425439,"https://www.google.com/maps/place/Term+Waan+Cafe+%26+Bistro+Klong2/@14.0717246,100.5651399,14z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiH4LiE4Liy4LmA4Lif4LmI!6e5!3m6!1s0x311d7f4b4456d13f:0x7698c0cf98955a45!8m2!3d14.0268557!4d100.6425439!15sCirguITguKXguK3guIfguKvguJnguLbguYjguIfguITguLLguYDguJ_guYhaLiIs4LiE4Lil4Lit4LiHIOC4q-C4meC4tuC5iOC4hyDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11j8t3fm8r?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.2,86,฿100-200 ต่อคน,15,oc_106,ci_106,option_106,review_106,krongone,6.539406301,6.96800577,8.66648582,4.289312487,6.60033843,3.504912959,9.261180892,6.847915106,4.449527705
De La Vie Café,14.0409682,100.6170189,"https://www.google.com/maps/place/De+La+Vie+Caf%C3%A9/@14.0717246,100.5651399,14z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiH4LiE4Liy4LmA4Lif4LmI!6e5!3m6!1s0x30e2810c2bb1bc4b:0xe20dfae287681ef2!8m2!3d14.0409682!4d100.6170189!15sCirguITguKXguK3guIfguKvguJnguLbguYjguIfguITguLLguYDguJ_guYhaLiIs4LiE4Lil4Lit4LiHIOC4q-C4meC4tuC5iOC4hyDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11l22kt13_?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",5,8,฿1-100 ต่อคน,4,oc_107,ci_107,option_107,review_107,krongone,6.103631772,6.947713336,8.75626784,4.64105917,3.785201937,0.483954697,9.012171805,7.577739321,7.536704102
NO BAD DAYS cafe&bar,14.0105356,100.6025074,"https://www.google.com/maps/place/NO+BAD+DAYS+cafe%26bar/@14.0105356,100.5643986,14z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiH4LiE4Liy4LmA4Lif4LmI!6e5!3m6!1s0x30e2816d6f055731:0xeb30ce8bf6366b6c!8m2!3d14.0105356!4d100.6025074!15sCirguITguKXguK3guIfguKvguJnguLbguYjguIfguITguLLguYDguJ_guYhaLiIs4LiE4Lil4Lit4LiHIOC4q-C4meC4tuC5iOC4hyDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11wmsf6syh?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",5,11,฿1-100 ต่อคน,5,oc_108,ci_108,option_108,review_108,krongone,2.380274396,3.29579617,5.07904021,4.667323133,6.856834132,3.408036629,5.284082529,4.289447118,7.504219804
hs studio,14.0482164,100.6298573,"https://www.google.com/maps/place/hs+studio/@14.0647438,100.596185,14z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiH4LiE4Liy4LmA4Lif4LmI!6e5!3m6!1s0x311d81df78f869dd:0x29537c02308e5608!8m2!3d14.0482164!4d100.6298573!15sCirguITguKXguK3guIfguKvguJnguLbguYjguIfguITguLLguYDguJ_guYhaLiIs4LiE4Lil4Lit4LiHIOC4q-C4meC4tuC5iOC4hyDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11t4734lgy?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.7,58,฿100-200 ต่อคน,20,oc_109,ci_109,option_109,review_109,krongone,7.44800745,8.193903509,10.00141545,4.647275551,3.933034666,2.079814705,10.35650235,8.587760676,7.145257638
Layer Cafe,14.0409306,100.6132659,"https://www.google.com/maps/place/Layer+Cafe/@14.0647438,100.596185,14z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiH4LiE4Liy4LmA4Lif4LmI!6e5!3m6!1s0x311d7fcc4d949abd:0xcf1425e1090a678a!8m2!3d14.0409306!4d100.6132659!15sCirguITguKXguK3guIfguKvguJnguLbguYjguIfguITguLLguYDguJ_guYhaLiIs4LiE4Lil4Lit4LiHIOC4q-C4meC4tuC5iOC4hyDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11v3q5r5zc?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.9,14,฿100-200 ต่อคน,6,oc_110,ci_110,option_110,review_110,krongone,5.953544265,6.83715515,8.638420707,4.658187465,3.647083879,0.165482407,8.850325689,7.553888287,7.85004906
Dek cha คลองหนึ่ง,14.0986766,100.6278095,"https://www.google.com/maps/place/Dek+cha+%E0%B8%84%E0%B8%A5%E0%B8%AD%E0%B8%87%E0%B8%AB%E0%B8%99%E0%B8%B6%E0%B9%88%E0%B8%87/@14.0986766,100.5897007,14z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiH4LiE4Liy4LmA4Lif4LmI!6e5!3m6!1s0x311d81b83379b297:0x7a7ae2236b9180f4!8m2!3d14.0986766!4d100.6278095!15sCirguITguKXguK3guIfguKvguJnguLbguYjguIfguITguLLguYDguJ_guYhaLiIs4LiE4Lil4Lit4LiHIOC4q-C4meC4tuC5iOC4hyDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11q2yyf_6g?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",,,,,oc_111,ci_111,option_111,review_111,krongone,12.54826663,13.44705606,15.2473278,,3.974464252,6.774912244,15.42291125,14.08033315,12.14773885
All Day Everyday,14.1074343,100.5998181,"https://www.google.com/maps/place/All+Day+Everyday/@14.0600322,100.5817427,13.71z/data=!4m11!1m3!2m2!1z4LiE4Lil4Lit4LiH4Lir4LiZ4Li24LmI4LiH4LiE4Liy4LmA4Lif4LmI!6e5!3m6!1s0x30e27f4013f2db33:0x45a760b82f5292a2!8m2!3d14.1074343!4d100.5998181!15sCirguITguKXguK3guIfguKvguJnguLbguYjguIfguITguLLguYDguJ_guYhaLiIs4LiE4Lil4Lit4LiHIOC4q-C4meC4tuC5iOC4hyDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11m_kxwjwx?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.7,42,฿1-100 ต่อคน,16,oc_112,ci_112,option_112,review_112,krongone,13.02208022,14.04046966,15.75700703,4.635559006,3.933588859,7.680682115,15.72098446,15.00213012,14.40477784
คาเฟ่แมวรังสิต,13.9665009,100.6085378,"https://www.google.com/maps/place/%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88%E0%B9%81%E0%B8%A1%E0%B8%A7%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281fa066df053:0x59df6e12dca4a41e!8m2!3d13.9665009!4d100.6085378!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11bxfxw78z?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.4,281,฿100-200 ต่อคน,57,oc_113,ci_113,option_113,review_113,rungsit,3.036052451,1.968271279,1.734107399,4.414020091,11.76788797,8.131847264,2.773467267,0.802090086,7.560202805
Horme Cafe หอม คาเฟ่ สาขารังสิต,13.9947802,100.6180976,"https://www.google.com/maps/place/Horme+Cafe+%E0%B8%AB%E0%B8%AD%E0%B8%A1+%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88+%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281bc663f35e3:0x95f09128ecdc5857!8m2!3d13.9947802!4d100.6180976!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11y3kwb7l2?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.7,133,฿100-200 ต่อคน,78,oc_114,ci_114,option_114,review_114,rungsit,2.542448948,2.614612877,4.236578528,4.671535267,8.760105434,5.007234579,4.899389724,2.515882352,5.694667288
Ratiohead Coffee Space,13.9848443,100.6381196,"https://www.google.com/maps/place/Ratiohead+Coffee+Space/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7f5b089051c7:0x7392bf0b893630eb!8m2!3d13.9848443!4d100.6381196!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11s9ljx912?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.9,63,฿1-100 ต่อคน,28,oc_115,ci_115,option_115,review_115,rungsit,4.697228129,4.312175147,5.356052702,4.785594069,10.42388257,6.665180964,6.285593107,3.13625196,3.804030578
Rim Klong Cafe,13.9838451,100.6135376,"https://www.google.com/maps/place/Rim%E2%80%8B+Klong%E2%80%8B+Cafe%E2%80%8B/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281c30aa43fa5:0x3a8a10c813a0c221!8m2!3d13.9838451!4d100.6135376!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11h5pg2p0q?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.1,168,,,oc_116,ci_116,option_116,review_116,rungsit,2.132965295,1.667096939,3.023521376,4.167476002,9.889293518,6.19083637,3.804402447,1.220074138,6.366746885
ปังนะ-pungnaคาเฟ่รังสิต,13.9918459,100.6055357,"https://www.google.com/maps/place/%E0%B8%9B%E0%B8%B1%E0%B8%87%E0%B8%99%E0%B8%B0-pungna%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x30e281c5aa7c68f5:0x468ba2c35cdefc50!8m2!3d13.9918459!4d100.6055357!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11hcdtm0lf?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.8,25,฿1-100 ต่อคน,5,oc_118,ci_118,option_118,review_118,rungsit,1.151388083,1.418440697,3.209929752,4.661095426,8.938785023,5.358122239,3.690567414,2.198336064,7.07082616
DE FACTO CAFE AND EATERY,14.0072637,100.6643809,"https://www.google.com/maps/place/DE+FACTO+CAFE+AND+EATERY/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7faa76ac0c75:0xaee1a59ebdb5b8aa!8m2!3d14.0072637!4d100.6643809!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQpyZXN0YXVyYW504AEA!16s%2Fg%2F11c30r9fgj?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.2,538,,,oc_119,ci_119,option_119,review_118,rungsit,7.720001846,7.693962617,9.018601068,4.218239874,9.792730843,6.621066729,9.870897624,6.838937397,1.268622532
Little u cafe,13.993208,100.642625,"https://www.google.com/maps/place/Little+u+cafe/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7f0196cfd9ad:0x6a08a2d40ca5e38e!8m2!3d13.993208!4d100.642625!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11nl9cy9xc?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.7,27,฿1-100 ต่อคน,7,oc_121,ci_121,option_121,review_121,rungsit,5.151526104,4.962678562,6.204227395,4.61860085,9.765656242,6.072455077,7.077814793,4.018948429,3.079833502
Nadin Cafe’,14.0094396,100.6884529,"https://www.google.com/maps/place/Nadin+Cafe%E2%80%99/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7f81888584e7:0x29021e819aff7bf4!8m2!3d14.0094396!4d100.6884529!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11pcs7cxdb?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.5,168,฿100-200 ต่อคน,53,oc_122,ci_122,option_122,review_122,rungsit,10.30583444,10.21863351,11.43086483,4.506869942,11.55686282,8.821126884,12.33312978,9.215465391,2.309706495
กาแฟชายทุ่ง,14.0038013,100.694403,"https://www.google.com/maps/place/%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%8A%E0%B8%B2%E0%B8%A2%E0%B8%97%E0%B8%B8%E0%B9%88%E0%B8%87/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7f6da28e79f9:0xe5cd8f71652725ff!8m2!3d14.0038013!4d100.694403!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11f9_q7n87?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.6,3448,฿100-200 ต่อคน,286,oc_124,ci_124,option_124,review_124,rungsit,10.8312788,10.66637623,11.77707986,4.599528536,12.44766645,9.658771084,12.71342645,9.554132132,2.636217143
Phuffle coffee,13.9877855,100.6364065,"https://www.google.com/maps/place/Phuffle+coffee/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7f0052e5cacb:0xe65305c819492ade!8m2!3d13.9877855!4d100.6364065!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11y2qjs4hn?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.6,114,฿100-200 ต่อคน,59,oc_125,ci_125,option_125,review_125,rungsit,4.480859221,4.173216573,5.327737348,4.588612836,10.05220013,6.291198161,6.224227525,3.128115252,3.870371833
Robot's coffee,13.9953539,100.660081,"https://www.google.com/maps/place/Robot's+coffee/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7e57213b92a3:0x8c49f27797ad34a2!8m2!3d13.9953539!4d100.660081!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQRjYWZl4AEA!16s%2Fg%2F11gbl3xt_r?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.1,135,฿1-100 ต่อคน,10,oc_126,ci_126,option_126,review_126,rungsit,7.046979541,6.846345307,7.995510345,4.180971203,10.528796,7.081237926,8.910092239,5.77784804,1.184732763
Rangsit Slow Bar,13.9846258,100.6214433,"https://www.google.com/maps/place/Rangsit%E2%80%8B+Slow%E2%80%8B+Bar%E2%80%8B/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7f2ffe70d769:0x4bbb56ee5e7d8eff!8m2!3d13.9846258!4d100.6214433!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11qzlwq9f_?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.8,17,฿1-100 ต่อคน,6,oc_127,ci_127,option_127,review_127,rungsit,2.928533385,2.522816288,3.754991265,4.637452095,9.937612988,6.174490909,4.602679305,1.662776494,5.519437387
ร้านกาแฟพันธุ์ไทย สาขารังสิต นครนายก,13.9960646,100.6676729,"https://www.google.com/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%81%E0%B8%B2%E0%B9%81%E0%B8%9F%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B8%B8%E0%B9%8C%E0%B9%84%E0%B8%97%E0%B8%A2+%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B2%E0%B8%A3%E0%B8%B1%E0%B8%87%E0%B8%AA%E0%B8%B4%E0%B8%95+%E0%B8%99%E0%B8%84%E0%B8%A3%E0%B8%99%E0%B8%B2%E0%B8%A2%E0%B8%81/@14.0120716,100.6313146,13z/data=!4m11!1m3!2m2!1z4Lij4Lix4LiH4Liq4Li04LiVIOC4hOC4suC5gOC4n-C5iA!6e5!3m6!1s0x311d7f50e526a23f:0x796929d483031aef!8m2!3d13.9960646!4d100.6676729!15sCiLguKPguLHguIfguKrguLTguJUg4LiE4Liy4LmA4Lif4LmIWiQiIuC4o-C4seC4h-C4quC4tOC4lSDguITguLLguYDguJ_guYiSAQtjb2ZmZWVfc2hvcOABAA!16s%2Fg%2F11k9chdwyq?entry=ttu&g_ep=EgoyMDI1MDQxNC4xIKXMDSoASAFQAw%3D%3D",4.6,52,฿1-100 ต่อคน,16,oc_129,ci_129,option_129,review_129,rungsit,7.869779758,7.662476816,8.779147594,4.58000303,10.9662286,7.642134536,9.706657682,6.557415938,0.382518804
